statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;100,7;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;101,1;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;2,3;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;6,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;101,2;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;94,7;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;94,3;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;93,8;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
